20
1,7,7,7,5,5,5,5,5,4,1,7,5,5,5,7,4,2,3,6
2,10,9,13,5,5,5,5,7,6,3,14,3,7,5,14,2,10,10,10
10,11,5,7,5,5,5,7,12,10,10,10,11,15,7,13,13,13,12,10
10,10,3,13,5,5,7,13,7,14,10,10,10,10,9,5,7,5,5,14
10,10,9,7,5,7,13,7,12,11,15,14,10,10,1,5,15,5,7,12
11,12,1,15,4,8,3,12,2,11,12,11,14,10,3,5,12,1,15,4
11,5,5,12,2,2,11,5,12,9,4,10,8,10,11,5,4,1,15,6
11,5,5,5,13,14,9,5,5,7,7,12,2,9,13,5,6,3,12,10
11,7,5,5,7,13,7,5,5,14,9,6,10,3,7,5,12,11,4,8
10,8,1,5,15,4,9,5,6,11,6,10,11,12,11,5,5,12,2,2
9,5,5,5,15,5,7,7,14,9,12,11,12,1,13,7,5,5,14,10
3,5,5,5,13,4,10,8,9,5,5,13,6,1,5,13,7,6,9,14
11,5,7,5,5,5,15,7,5,7,5,5,13,5,7,4,8,11,6,10
9,6,10,2,2,2,8,10,1,13,5,6,1,5,15,5,7,14,11,12
3,12,10,10,10,10,3,15,5,7,5,14,2,1,13,6,8,8,9,6
9,6,10,9,13,14,10,10,2,10,3,14,9,5,5,13,6,1,7,12
1,14,11,7,5,12,10,11,13,14,10,8,3,4,3,5,13,7,13,4
3,13,12,11,5,4,10,9,6,10,9,6,9,7,13,5,7,13,7,6
11,5,4,10,3,6,11,7,14,10,3,13,5,13,5,7,15,5,14,10
9,5,5,13,12,9,12,8,8,9,13,5,5,5,5,13,13,4,8,8
