20
1,7,7,7,5,5,5,7,5,5,7,5,4,2,3,5,5,5,5,6
1,12,10,11,5,7,5,13,5,5,13,5,4,10,11,5,5,7,5,12
2,1,14,9,5,13,7,7,5,5,7,6,2,11,14,3,7,14,2,2
11,5,14,3,5,6,10,11,5,4,10,9,13,14,9,14,8,9,13,12
8,1,14,11,5,14,10,11,5,6,10,2,2,10,3,15,5,5,5,4
2,3,15,15,6,11,15,14,1,15,15,15,15,14,11,13,5,5,5,4
11,12,10,10,10,10,8,10,3,14,10,10,8,11,15,5,5,7,5,4
11,4,10,10,10,11,7,12,8,10,8,9,4,8,9,7,6,11,6,2
11,4,11,12,8,10,11,4,3,13,5,7,5,6,3,13,13,14,9,12
10,2,10,3,5,12,11,7,14,3,7,15,5,14,10,2,3,14,2,2
10,11,14,11,7,6,10,10,10,9,12,10,2,10,11,13,14,8,10,10
10,10,11,14,8,10,11,14,11,7,5,15,12,10,10,2,9,6,11,14
11,15,14,11,6,11,14,10,10,10,3,13,4,11,14,9,5,13,14,8
10,10,10,10,10,10,10,11,14,10,11,5,4,8,9,5,7,5,13,4
11,14,10,10,11,14,10,10,10,9,15,6,3,5,5,5,15,5,6,2
10,8,8,10,8,10,10,11,14,3,15,14,10,3,4,2,10,2,11,14
9,7,4,11,4,11,13,14,9,12,10,10,10,9,6,10,11,15,14,10
3,13,4,11,7,14,1,13,6,3,12,11,15,6,11,15,14,10,8,10
11,5,7,14,10,10,1,7,13,15,4,10,10,11,14,10,10,10,1,14
9,4,8,8,8,8,1,13,4,9,4,9,12,8,8,8,8,8,1,12
