20
1,7,6,1,7,4,3,7,5,5,5,7,6,1,5,7,5,4,1,6
3,12,9,5,15,5,14,11,5,5,4,10,10,3,5,15,4,2,2,10
9,5,7,5,13,7,14,9,5,5,6,10,9,14,1,13,5,12,10,10
1,7,13,5,7,12,10,1,5,5,14,11,7,13,5,5,5,6,11,14
3,13,5,5,13,7,14,1,7,5,13,14,9,7,5,5,5,13,14,10
10,2,2,2,3,14,11,5,13,7,4,9,7,15,5,4,2,1,14,10
10,10,10,11,14,10,11,5,5,15,5,5,12,9,7,5,13,7,13,12
10,11,15,14,8,8,9,5,7,13,7,5,6,3,13,7,5,13,5,4
10,10,11,12,2,3,6,2,11,4,9,6,11,14,3,13,5,7,5,4
11,14,9,6,11,14,10,10,11,7,6,10,8,11,15,6,3,13,5,6
9,13,7,12,10,10,10,10,10,9,12,10,2,10,8,11,13,6,1,14
1,7,13,4,10,10,10,10,11,7,5,14,10,10,3,12,1,14,3,14
1,13,5,5,14,11,15,13,14,8,3,13,13,12,9,4,3,12,8,8
3,5,4,2,10,10,9,4,11,5,13,5,7,5,6,3,15,7,7,6
9,6,2,11,15,14,3,7,15,7,5,4,8,1,13,14,8,10,10,10
1,15,13,12,8,10,10,10,10,9,5,7,5,4,2,11,4,10,10,10
1,15,5,7,5,13,14,10,10,2,1,13,7,6,10,11,5,14,11,14
1,13,6,11,5,5,14,10,10,9,7,5,12,10,10,11,6,10,10,10
1,5,15,13,6,3,14,10,10,2,9,5,6,11,15,14,10,11,14,10
1,5,12,1,12,8,9,13,13,13,5,5,12,8,8,8,8,9,12,8
