20
1,7,5,7,5,5,5,5,7,7,5,7,5,5,7,5,4,3,5,4
2,10,2,11,7,5,6,2,10,11,5,13,7,5,13,5,7,13,5,6
11,13,13,12,10,1,14,10,10,10,3,6,11,5,5,5,15,5,5,14
10,3,5,5,13,6,10,10,10,10,10,11,14,3,5,5,15,5,4,10
11,15,5,5,4,9,14,10,10,10,10,8,8,9,4,3,13,5,6,10
10,11,5,5,7,4,9,15,14,10,10,3,7,5,6,10,3,6,10,10
10,9,7,4,11,6,2,10,11,15,15,12,8,3,13,14,10,10,11,14
10,1,13,5,12,11,14,10,10,10,11,4,1,13,7,15,14,10,10,10
9,7,5,5,5,12,9,13,14,8,9,6,1,7,12,10,10,10,10,10
2,9,5,5,7,5,5,7,13,7,6,10,1,15,4,10,10,11,14,8
11,6,3,5,13,5,7,15,4,9,12,11,7,13,4,11,14,9,13,6
10,10,11,6,3,5,13,13,5,6,3,12,9,5,4,10,10,2,3,14
8,11,14,10,9,5,7,5,5,15,14,3,6,3,6,11,12,10,10,10
3,14,10,8,3,5,13,5,7,12,11,14,9,14,9,13,5,15,12,10
8,10,11,5,15,5,5,5,15,4,10,10,3,13,5,4,3,13,7,14
2,11,13,5,13,5,6,1,15,4,10,8,11,5,5,5,13,6,10,10
11,14,1,7,5,5,12,3,14,2,10,3,15,7,5,5,5,12,10,10
10,10,1,15,5,5,5,14,11,13,13,12,11,15,5,5,5,4,11,14
10,10,1,13,7,5,4,10,11,5,4,3,13,13,5,5,5,5,14,10
8,9,5,5,13,5,5,12,9,5,4,9,5,5,5,5,5,5,12,8
