20
1,6,3,6,3,5,5,5,7,5,7,5,6,2,3,5,5,5,7,4
3,12,10,11,13,7,5,5,13,7,13,6,11,13,13,4,3,5,13,6
11,5,14,10,2,9,5,6,2,10,2,11,13,7,5,4,11,4,2,10
11,4,10,10,10,1,7,12,10,10,11,13,5,15,5,5,14,2,10,10
11,4,11,15,13,7,13,5,13,14,11,5,5,15,5,5,14,11,14,10
11,5,12,8,1,13,5,7,5,12,9,5,5,13,7,5,15,14,11,14
10,3,5,6,1,7,5,13,7,5,5,7,5,7,13,6,11,14,10,10
11,14,1,15,7,13,5,5,14,3,6,10,3,13,4,10,10,9,15,12
11,15,7,14,9,6,1,5,13,12,9,14,11,6,2,10,10,1,15,4
10,10,8,10,1,13,5,5,6,3,6,10,10,9,13,14,10,3,12,2
10,10,1,15,5,5,5,5,15,13,12,10,11,7,4,9,12,9,5,14
10,8,3,13,5,6,3,5,13,7,5,13,14,11,6,3,5,5,5,12
9,5,13,7,4,10,10,3,5,13,5,7,13,14,11,13,5,5,5,6
1,5,5,13,6,10,11,15,5,7,5,13,4,10,11,5,5,5,5,14
1,5,5,7,12,11,14,11,5,13,5,5,6,10,11,5,5,5,7,12
1,5,5,15,4,10,10,10,1,6,2,1,14,10,9,5,5,6,11,6
3,5,5,13,4,11,14,10,3,13,15,5,15,14,1,5,5,14,10,10
9,7,4,3,5,14,10,10,9,6,10,1,14,11,7,5,5,13,14,8
1,13,6,11,6,9,14,11,7,14,8,1,12,8,9,7,5,4,10,2
1,5,13,12,8,1,13,12,9,13,5,5,5,4,1,13,5,4,9,12
