20
1,7,5,5,4,2,3,5,7,5,5,5,7,5,5,5,5,7,6,2
3,14,2,2,3,15,15,7,15,7,5,5,15,5,5,5,6,11,14,10
10,8,10,11,14,10,8,10,10,11,5,5,12,3,5,5,15,12,9,12
11,5,13,14,8,10,1,12,8,10,2,1,7,15,5,5,13,7,7,6
10,1,5,15,5,13,5,7,4,10,11,7,13,13,5,5,6,10,10,10
9,7,5,13,4,3,5,13,6,10,10,10,3,5,4,3,14,11,14,10
1,15,5,5,5,14,1,5,12,11,12,9,13,5,7,12,10,10,10,10
1,13,7,5,6,9,7,7,6,11,7,5,5,5,12,1,15,14,10,10
2,1,13,6,10,3,12,8,9,13,13,5,7,5,4,3,12,8,11,12
10,3,6,11,14,9,7,5,6,3,6,1,15,5,4,9,5,7,13,4
10,10,11,14,11,5,14,2,10,11,12,3,15,7,5,7,5,13,5,6
10,11,14,10,10,2,10,10,10,10,2,10,10,9,7,13,7,5,5,12
11,12,11,14,11,14,11,15,14,11,15,12,11,7,15,5,15,5,5,4
11,4,10,11,14,10,10,10,11,14,9,4,8,10,11,5,13,5,5,4
9,6,10,10,8,11,14,10,10,10,3,7,6,10,11,7,7,7,7,6
2,11,15,14,3,12,8,8,8,11,14,10,10,11,14,10,10,10,11,14
10,10,10,10,11,4,3,5,5,13,15,14,10,10,10,10,10,10,10,10
10,10,10,10,11,7,14,2,1,6,10,11,14,10,10,10,10,10,10,10
10,10,9,12,10,10,10,11,6,10,10,10,11,13,13,15,15,15,14,10
9,13,5,5,12,8,9,12,9,12,8,8,9,5,4,8,8,8,8,8
