20
1,7,5,5,5,5,7,7,5,5,5,5,5,7,5,6,3,6,2,2
3,13,5,7,5,5,15,13,6,2,3,7,5,13,7,13,13,15,14,10
11,5,5,13,5,6,10,3,13,15,14,11,7,6,10,3,6,10,8,10
10,2,1,6,2,10,10,9,6,10,8,8,8,9,15,12,10,11,6,10
11,14,2,11,14,10,10,1,14,10,3,5,7,5,13,5,12,10,11,14
10,9,15,12,9,13,14,1,14,9,13,5,13,7,5,5,4,10,11,14
10,3,15,5,5,4,8,3,13,4,3,5,7,13,5,5,7,15,14,8
11,15,13,5,7,5,4,11,6,2,10,3,15,5,5,5,12,10,9,6
10,11,6,3,13,7,4,10,11,13,13,14,9,5,7,5,5,14,1,12
11,14,9,12,3,13,5,14,10,3,6,11,5,7,12,3,7,12,3,6
10,11,5,6,9,5,4,10,10,9,14,10,2,10,2,11,15,5,14,10
10,10,1,15,5,5,5,15,14,2,11,14,10,10,10,10,11,4,8,10
11,14,3,13,5,5,4,10,11,12,10,10,9,13,13,12,9,5,6,10
10,10,10,3,6,3,5,13,13,7,13,13,7,7,7,6,3,7,15,14
10,10,11,14,9,14,1,7,5,13,5,7,12,10,10,10,11,14,10,10
10,9,14,9,6,9,5,13,5,5,5,15,5,12,8,8,10,11,14,10
11,6,8,3,13,5,4,3,7,6,3,14,3,5,7,4,10,10,10,10
10,10,1,13,7,4,2,10,10,10,10,9,14,1,13,5,14,10,9,14
10,11,5,7,13,5,15,14,10,10,11,5,13,5,4,2,8,10,1,12
8,8,1,13,5,4,8,8,8,9,13,5,5,5,5,13,5,13,5,4
