20
1,7,5,5,6,3,7,5,4,2,2,3,6,3,7,5,5,5,7,4
1,12,1,7,13,14,10,2,2,10,10,10,11,14,9,6,3,7,15,6
3,7,6,10,3,14,10,10,10,10,10,10,10,10,1,14,8,8,8,10
10,10,10,11,14,10,11,13,14,10,11,14,10,10,1,13,5,5,7,14
10,10,10,10,10,10,11,6,11,15,12,8,9,13,7,7,5,5,12,8
11,14,11,14,11,15,14,10,10,10,1,7,5,5,13,15,5,5,5,6
10,8,8,8,10,11,12,10,9,15,5,13,5,7,4,8,3,5,5,12
10,3,7,7,14,9,6,11,6,11,5,5,5,15,4,3,13,5,7,6
9,14,10,8,9,5,12,10,11,13,7,7,6,11,7,15,4,1,14,10
3,13,15,5,7,5,5,12,10,3,14,10,10,10,10,9,7,4,10,10
10,1,13,7,13,5,7,5,12,9,12,10,11,14,10,3,13,7,14,10
11,7,7,12,3,5,13,7,5,5,5,12,10,11,15,13,4,10,11,14
10,8,9,7,14,2,2,10,2,3,7,7,14,10,9,5,6,10,10,10
10,3,7,14,10,10,10,11,14,10,10,10,8,8,1,5,15,12,10,8
10,11,14,10,10,11,15,14,10,8,10,11,6,3,7,5,14,2,11,4
9,14,10,10,11,12,10,8,9,5,14,10,10,10,8,1,14,9,13,6
1,14,10,9,14,3,13,5,4,2,10,10,10,11,7,7,13,5,5,12
2,10,11,7,12,10,1,7,5,14,10,10,11,12,11,13,5,5,5,4
9,14,10,11,5,15,5,13,4,9,15,14,10,3,13,5,5,5,5,4
1,13,12,9,5,13,5,5,5,5,12,9,12,9,5,5,5,5,5,4
