20
1,5,5,5,7,5,7,5,5,5,7,4,2,2,2,2,2,3,7,6
1,7,7,5,13,5,13,7,7,5,13,5,12,11,14,10,11,14,10,10
2,10,11,7,7,7,6,8,9,7,5,5,7,12,9,13,14,10,10,10
11,12,8,8,8,10,8,2,2,11,7,4,10,3,5,5,12,8,10,10
11,5,5,7,5,13,4,11,13,14,9,6,11,15,4,3,6,3,14,10
11,5,5,13,5,5,5,13,4,8,3,12,10,9,6,10,10,10,10,10
9,5,5,7,5,7,4,3,7,7,15,6,10,3,15,14,10,11,14,10
3,6,2,10,2,11,5,12,8,10,8,9,12,10,10,11,14,10,10,10
10,8,10,10,11,13,6,3,7,15,5,5,5,15,12,8,11,14,11,14
9,7,13,13,12,2,10,10,10,11,6,3,5,13,5,4,9,14,8,8
3,15,4,3,4,10,10,10,10,9,12,10,3,6,3,6,1,15,5,4
10,11,5,13,6,11,14,10,9,5,5,15,12,10,10,11,5,15,4,2
10,10,2,1,14,10,11,14,1,7,5,15,4,9,12,8,1,13,5,14
11,15,14,3,12,10,8,10,1,13,7,12,2,3,6,1,7,4,2,10
10,10,10,9,7,13,5,15,7,5,15,4,9,12,11,7,13,5,13,12
8,11,13,7,13,7,4,10,10,1,13,7,5,5,15,13,5,5,5,6
2,10,3,12,1,15,5,14,11,6,1,13,7,5,15,5,5,5,5,14
11,15,15,4,1,13,6,10,10,10,1,5,13,6,9,5,5,5,5,12
10,10,9,6,3,4,10,10,10,11,5,7,5,13,5,7,5,5,7,6
8,8,1,12,9,5,12,9,12,8,1,13,5,5,5,13,5,5,12,8
