20
1,7,5,5,5,4,3,7,7,5,7,5,5,5,7,5,7,5,5,4
3,13,5,7,5,4,10,10,10,1,14,3,7,5,15,7,13,7,6,2
10,3,5,13,5,7,12,8,9,7,13,12,9,4,8,10,3,12,10,10
10,11,5,7,6,11,7,7,7,15,5,7,5,5,5,15,13,4,9,12
10,10,3,12,10,10,11,14,10,10,3,12,2,1,7,15,5,5,5,4
10,10,9,6,10,10,10,10,10,10,9,7,13,5,15,13,5,5,5,6
11,14,1,14,10,10,10,10,10,10,1,13,7,5,13,7,5,5,5,14
11,15,6,11,15,14,10,10,11,15,5,7,13,4,3,15,5,5,5,12
8,8,9,14,8,9,12,9,14,8,3,13,7,4,11,15,5,7,6,2
3,6,3,15,6,3,5,5,14,3,14,3,15,5,12,8,1,12,9,14
10,10,10,9,13,13,5,6,8,9,12,10,10,2,3,5,5,5,7,12
10,10,11,4,1,7,5,13,5,7,5,12,11,13,12,2,3,7,13,6
10,11,13,6,1,13,7,5,7,13,5,5,13,7,4,10,10,9,6,10
11,14,3,12,3,7,13,5,13,5,7,6,1,13,4,9,15,7,12,10
10,9,15,4,9,13,5,7,7,7,15,13,5,5,5,7,14,10,2,10
9,7,13,7,6,2,1,14,10,10,10,3,5,5,5,13,14,11,15,14
3,14,1,14,11,14,3,12,11,12,8,9,5,7,7,5,12,8,10,10
10,8,3,12,8,10,11,4,10,2,3,7,5,13,13,5,7,5,12,10
10,2,10,3,4,11,15,7,14,9,14,10,3,5,7,4,11,5,4,10
9,12,9,13,4,8,8,8,8,1,12,9,12,1,13,5,13,5,5,12
