20
1,6,2,3,6,3,4,2,2,2,2,2,3,7,5,5,5,5,5,4
2,11,15,12,10,11,6,10,11,15,13,13,13,15,7,5,5,7,5,4
11,14,10,1,13,14,9,12,10,10,1,5,7,12,11,5,5,13,5,6
10,8,9,7,4,9,7,6,10,10,1,5,15,5,14,3,6,3,5,12
11,7,5,13,7,5,12,11,12,8,3,5,13,4,11,14,10,9,5,6
11,14,2,2,11,4,2,11,7,6,9,7,5,6,10,10,9,5,5,14
10,11,15,14,9,6,10,10,10,8,3,14,2,8,8,10,2,2,3,12
10,10,10,10,3,12,11,12,11,5,14,11,14,2,3,13,14,9,13,6
10,10,11,14,11,5,14,3,15,4,8,10,10,10,9,6,10,1,7,12
10,11,14,11,15,4,9,12,8,3,6,10,11,15,6,10,11,7,14,2
11,12,10,9,15,5,5,5,6,9,13,14,10,10,9,12,8,8,11,14
9,7,12,1,13,5,5,5,13,5,7,15,15,13,5,5,4,3,13,14
3,13,5,5,5,7,7,5,5,5,14,8,9,5,5,6,2,11,4,10
9,7,5,6,1,14,11,5,5,5,15,4,3,6,2,10,10,11,6,10
1,13,6,11,7,14,9,5,5,5,13,4,10,9,15,13,14,8,11,14
2,3,12,10,10,11,7,4,3,7,7,7,12,3,12,2,10,2,10,10
10,9,7,14,10,10,11,5,12,10,8,8,1,13,6,10,10,10,10,10
10,1,14,10,10,10,9,5,5,13,5,4,2,2,10,11,15,15,14,10
11,7,14,10,10,11,5,5,5,5,7,4,10,11,14,10,10,10,10,10
8,8,8,9,13,13,5,5,5,5,13,4,9,12,9,12,8,8,8,8
