16
1,5,5,5,5,6,3,5,5,5,7,4,1,5,6,2
3,7,5,5,5,13,12,1,7,5,15,4,1,7,14,10
9,13,5,5,7,4,3,5,14,3,13,6,3,13,15,14
3,7,6,3,13,7,15,5,14,10,3,12,11,4,10,8
10,10,10,10,2,10,11,4,8,10,11,7,15,6,10,2
10,10,10,11,12,10,11,5,5,14,10,9,12,10,10,10
11,15,13,15,5,15,15,5,4,10,9,5,7,14,9,12
10,10,2,10,2,10,10,3,6,11,5,7,14,9,5,6
10,10,9,13,12,8,10,9,14,10,1,14,10,3,5,14
10,11,5,5,5,5,15,7,13,12,3,12,8,9,6,10
9,13,5,5,7,6,10,10,3,7,15,5,5,7,12,8
3,5,5,5,12,10,8,9,14,8,10,2,3,15,6,2
11,7,5,5,5,12,3,5,13,6,11,13,14,10,10,10
11,12,2,3,5,5,12,1,7,13,13,6,8,10,9,14
11,6,9,15,5,4,3,5,14,2,3,12,1,13,6,8
8,9,5,13,5,5,13,4,9,12,9,5,5,5,13,4
