16
1,7,6,3,7,5,5,5,5,5,7,5,6,1,7,4
3,14,10,10,11,5,5,5,5,4,9,4,10,2,9,6
10,10,11,14,11,7,5,5,7,5,5,6,11,15,7,12
10,8,8,10,8,9,5,5,13,7,6,10,10,10,9,4
10,3,6,11,5,7,5,5,5,12,10,10,10,11,6,2
10,10,8,9,5,13,7,5,5,4,8,9,15,14,11,14
10,11,5,5,5,5,15,5,5,6,3,5,12,11,14,10
11,13,5,7,7,5,12,3,6,11,15,5,6,10,10,10
10,3,5,12,11,5,7,13,12,8,9,4,10,10,10,10
10,11,5,5,12,1,14,1,7,5,5,5,15,12,8,10
10,9,5,5,4,3,15,7,13,5,5,5,15,5,4,8
11,5,7,5,4,10,11,13,5,5,7,5,15,6,2,2
10,1,15,7,4,10,11,5,5,7,13,4,10,10,10,10
10,1,12,9,5,15,14,3,7,15,7,4,8,10,10,10
9,5,5,7,7,12,10,10,8,8,9,4,1,13,13,14
1,5,5,13,13,4,8,9,5,5,5,4,1,5,5,12
