16
1,5,5,5,7,5,7,6,3,7,7,6,2,2,3,6
1,7,5,5,13,5,12,10,10,8,10,10,11,14,10,10
3,13,5,7,5,5,7,13,12,3,12,11,12,9,14,10
11,6,1,13,5,5,13,5,4,11,6,10,3,5,13,14
11,15,7,7,5,5,5,7,4,11,14,10,11,4,2,10
10,8,9,15,5,5,6,10,2,10,10,11,15,7,14,10
11,5,5,13,5,7,15,13,12,10,10,10,10,10,10,10
9,7,6,1,5,15,12,3,6,10,10,10,10,10,9,14
3,15,14,2,2,10,3,13,12,10,10,10,10,10,2,10
8,10,10,11,15,13,13,7,4,11,15,14,10,10,10,10
1,14,9,12,8,3,5,15,5,12,9,14,11,14,11,14
1,14,1,7,4,11,6,11,7,6,3,13,13,15,15,14
3,14,1,13,5,12,9,12,10,8,11,4,1,13,14,8
11,15,7,6,3,6,3,5,14,2,10,2,2,2,11,6
10,10,10,9,12,10,11,4,9,12,10,11,14,10,10,10
8,8,8,1,5,12,9,5,5,4,9,12,9,12,8,8
