16
1,7,6,1,5,5,6,3,5,7,5,5,5,7,5,4
2,8,10,1,5,7,13,13,7,15,7,5,7,13,5,4
10,1,14,1,5,15,5,4,8,8,11,5,13,7,7,4
11,7,12,1,6,11,5,5,5,5,15,7,7,12,9,6
10,11,5,7,13,13,5,6,3,6,10,10,9,4,1,14
8,11,4,9,5,6,1,15,14,11,14,10,2,3,6,10
1,15,4,1,7,12,3,12,8,10,10,10,10,10,10,10
1,15,4,1,13,6,10,3,7,14,8,8,11,12,9,14
3,13,7,5,5,12,10,9,12,11,5,4,10,1,7,12
11,6,11,7,7,6,10,1,7,13,6,3,15,7,12,2
8,9,12,10,8,11,14,1,14,1,14,10,10,11,7,14
3,5,5,13,4,10,10,3,14,3,15,14,10,10,8,10
10,3,6,2,2,10,11,14,8,10,8,9,12,11,4,8
11,14,10,10,10,10,10,10,2,10,1,5,5,15,5,4
10,10,10,11,15,14,10,9,14,11,5,5,7,13,5,6
8,8,9,12,8,9,12,1,13,13,5,5,13,5,5,12
