16
1,7,4,1,5,7,5,5,5,7,4,1,5,6,3,4
3,13,4,3,5,13,4,1,5,15,4,1,5,13,15,4
11,7,6,9,5,7,5,6,3,15,7,7,5,5,13,4
10,11,14,1,7,15,4,9,12,8,8,9,7,5,5,6
10,10,10,1,15,15,5,5,7,5,5,7,13,5,4,8
10,10,9,5,13,15,7,4,9,5,6,9,5,5,5,6
11,14,3,5,5,13,15,5,5,7,13,6,1,6,2,10
10,8,11,5,5,4,8,3,6,11,6,10,3,14,10,10
9,7,14,2,2,2,2,11,12,8,10,9,14,11,15,14
3,12,11,15,15,14,11,14,2,2,11,4,8,10,8,8
9,4,10,8,8,10,10,10,11,14,10,3,7,12,3,6
2,3,14,2,2,10,10,10,10,11,15,12,9,7,12,8
9,14,9,13,14,9,12,9,14,10,11,5,4,11,5,4
1,15,4,2,10,1,7,6,10,10,11,5,5,14,2,2
3,15,4,11,14,3,12,11,14,9,15,5,4,11,13,12
8,9,5,12,9,13,4,8,9,5,13,5,4,9,5,4
