16
1,7,7,6,1,6,1,6,2,2,2,3,6,3,7,4
3,14,10,10,3,13,7,15,15,15,14,10,10,8,11,4
10,10,10,11,15,4,8,8,8,10,11,14,10,1,15,4
10,10,10,11,13,5,5,7,4,8,10,10,10,3,13,4
10,11,14,9,7,5,6,10,2,3,12,10,11,13,5,6
8,8,10,3,14,2,11,14,10,10,2,11,12,3,5,12
1,7,12,10,11,12,10,9,12,10,10,9,4,11,5,4
2,10,2,10,11,6,10,3,6,9,15,5,5,13,5,6
11,14,10,10,10,10,11,13,12,1,14,3,5,5,5,12
10,11,15,12,8,9,15,5,5,5,13,13,6,1,7,4
10,10,11,5,6,1,15,7,6,1,7,7,12,2,11,6
10,10,11,4,9,5,12,10,10,3,15,14,2,11,14,8
10,11,13,5,7,5,4,8,9,12,10,9,15,14,9,4
10,11,7,7,13,5,4,1,5,7,14,1,14,9,5,4
10,10,11,13,5,7,5,5,5,14,8,1,13,5,7,4
9,13,13,5,5,13,5,4,1,13,4,1,5,5,13,4
