16
1,6,2,2,3,6,3,5,7,5,5,5,4,2,3,6
3,14,11,15,14,11,13,6,10,3,7,6,2,10,10,10
10,9,14,10,8,11,5,13,13,14,8,11,14,10,10,10
9,6,11,15,6,10,3,6,3,13,4,10,10,10,10,10
1,14,10,8,10,10,8,11,15,7,6,10,11,15,12,10
1,14,10,1,13,12,1,12,8,10,10,11,13,13,6,10
1,14,11,5,7,5,5,5,5,14,11,14,3,4,10,10
1,13,13,4,11,5,4,3,7,14,10,9,15,5,12,10
1,7,4,3,15,7,6,9,12,10,10,3,13,5,5,12
1,15,5,12,8,10,11,5,7,15,13,13,5,5,7,4
2,11,6,2,3,12,9,6,9,13,5,7,5,5,15,4
11,14,9,13,13,7,6,11,6,1,7,15,6,1,15,4
10,10,2,3,5,12,11,12,9,5,12,10,10,1,13,6
11,15,14,10,3,6,11,5,7,5,5,13,12,1,5,14
10,10,10,10,10,10,11,5,15,5,5,5,5,7,5,12
8,8,9,13,12,8,9,5,13,5,5,5,4,9,5,4
