16
1,7,4,2,1,7,5,5,6,3,7,5,5,5,5,6
2,9,6,11,7,13,5,4,10,10,11,5,5,4,3,12
9,5,14,10,9,5,7,4,10,10,9,7,5,4,9,6
3,7,12,10,1,7,13,4,9,12,1,15,7,5,5,14
10,9,5,14,1,13,5,5,6,3,5,13,13,4,3,12
10,1,5,15,5,5,7,5,13,13,5,7,7,6,10,2
10,3,6,9,6,2,11,5,7,6,3,12,10,8,9,12
10,10,11,7,15,14,10,3,14,10,9,7,14,2,2,2
10,10,10,10,10,9,14,9,12,11,7,12,11,13,15,12
11,14,8,10,10,3,15,7,7,14,9,4,10,1,15,4
10,10,3,14,10,10,11,14,10,8,1,7,15,5,15,4
11,14,10,10,9,14,8,10,9,7,5,12,8,1,15,4
10,10,10,11,7,13,4,10,3,13,5,5,4,1,13,6
10,9,12,9,15,4,2,11,13,7,5,5,5,7,5,12
10,1,5,5,13,7,12,8,1,13,5,5,6,10,3,6
9,5,5,5,5,13,5,5,5,5,5,5,13,13,12,8
