16
1,5,7,4,3,5,5,5,5,7,5,5,7,5,5,4
3,7,13,5,15,5,5,5,5,13,5,5,15,7,7,4
10,10,1,7,13,7,5,4,3,5,5,5,14,8,9,6
10,11,5,12,1,13,7,5,15,4,3,5,13,5,5,14
10,10,3,7,7,5,15,5,13,5,13,5,5,7,6,10
10,10,8,8,9,7,13,5,5,6,2,3,5,15,14,10
11,14,3,5,7,15,5,5,5,14,10,10,2,10,10,10
8,9,15,4,8,9,6,3,6,10,11,14,10,10,10,10
3,5,15,4,3,5,12,9,13,14,10,10,9,12,9,14
9,6,11,4,11,7,5,5,5,15,12,10,1,7,5,12
3,12,10,3,14,9,7,5,5,13,4,11,7,14,3,6
11,4,11,14,10,3,15,6,2,3,7,15,12,10,10,8
10,2,10,8,10,10,10,11,14,10,10,10,2,10,11,4
11,15,13,7,14,10,10,10,11,14,10,10,10,10,11,4
10,10,3,12,11,14,8,10,8,8,8,11,12,11,14,2
8,8,9,4,9,13,4,9,5,5,5,13,4,9,13,12
