16
1,7,5,5,5,5,5,7,7,5,7,6,1,7,5,6
3,15,5,7,7,5,5,13,13,6,10,10,1,13,6,10
10,10,1,12,9,4,3,7,5,13,14,10,3,5,14,10
9,13,5,5,7,6,8,9,7,4,10,11,14,3,14,10
3,5,5,5,13,15,7,6,11,6,11,14,11,12,10,10
10,3,5,7,5,12,8,11,12,10,8,9,13,6,10,10
9,15,5,13,5,5,7,15,5,14,2,3,6,10,11,14
1,15,4,1,5,7,12,11,6,11,14,8,10,10,10,10
1,14,2,3,7,14,2,9,12,10,11,7,15,13,14,8
3,13,15,12,8,9,15,5,7,12,10,10,10,3,15,4
11,6,9,6,1,5,13,7,13,7,15,14,10,11,14,2
10,10,1,14,3,5,5,13,6,10,10,10,10,10,11,14
10,10,1,13,15,4,3,7,12,11,14,10,10,10,10,10
11,13,5,7,13,5,12,9,6,10,10,11,14,11,14,10
10,1,5,13,7,5,5,7,13,14,11,15,13,14,10,10
8,1,5,5,13,5,4,9,4,8,9,13,4,8,9,12
