16
1,7,6,2,2,1,6,2,3,7,5,5,5,5,5,6
1,12,10,10,11,5,14,10,10,11,5,7,5,5,5,14
2,3,14,11,14,2,11,15,14,11,5,13,5,7,4,10
11,12,10,10,10,10,10,10,10,11,5,5,5,13,6,10
9,6,9,14,10,10,10,8,9,13,5,7,5,5,15,14
3,12,1,15,14,9,14,1,7,5,5,13,5,7,13,12
11,4,1,14,10,3,13,5,13,5,7,7,5,13,5,4
10,3,5,14,11,13,4,3,6,1,14,11,5,5,7,6
11,15,6,10,11,5,6,9,13,5,14,10,2,2,11,14
11,14,10,11,13,6,9,5,7,5,12,10,10,11,14,10
10,11,14,10,1,15,5,5,13,7,7,14,11,14,10,10
10,10,11,14,3,15,6,3,5,12,8,9,14,10,10,10
10,10,10,10,10,10,9,13,5,4,2,2,10,10,10,10
10,10,8,11,14,11,5,7,5,6,11,15,15,13,15,12
11,15,4,8,11,12,1,14,3,13,14,10,9,5,13,4
8,9,5,5,13,5,5,12,9,4,9,13,5,5,5,4
