16
1,7,5,5,5,5,5,7,7,5,7,6,2,3,5,6
3,13,7,5,5,7,5,12,10,2,11,15,13,15,5,14
11,4,9,7,5,13,7,4,11,14,10,11,6,9,6,10
9,5,7,13,5,5,15,4,10,11,14,10,10,1,14,10
1,5,13,5,7,5,13,7,14,10,10,10,10,3,12,10
3,5,7,5,13,5,7,12,8,8,8,10,10,9,4,10
9,6,9,5,7,5,15,5,5,6,2,10,10,2,2,10
1,15,4,2,11,6,10,3,6,11,12,11,14,11,14,10
1,15,7,13,12,8,10,11,12,10,3,13,14,8,9,14
3,13,13,6,3,6,10,11,7,15,12,1,13,5,7,14
11,5,4,9,12,9,15,12,10,9,7,5,5,5,13,14
11,5,7,6,2,3,12,1,13,7,14,1,7,5,4,10
11,4,8,9,13,15,4,3,7,12,10,3,13,5,5,12
9,6,1,7,5,13,6,10,11,6,11,15,4,1,5,6
3,13,5,12,1,5,14,10,10,8,10,11,4,3,5,14
9,5,5,5,5,5,13,12,9,4,8,9,5,12,1,12
