16
1,5,5,5,7,5,5,7,5,4,1,7,5,5,7,6
2,3,5,7,13,4,3,13,7,6,1,13,7,7,14,10
11,15,5,15,6,3,13,6,10,8,3,5,12,11,14,10
10,10,3,12,10,10,2,11,15,5,15,6,2,10,10,10
10,10,11,4,10,10,11,12,9,4,8,11,14,10,11,14
10,10,9,4,9,13,15,5,5,5,5,12,10,10,10,10
11,14,1,7,5,5,13,5,5,5,5,7,13,14,8,8
10,11,6,11,4,1,6,3,6,2,2,11,7,13,7,4
11,14,9,13,5,5,15,13,12,11,15,12,8,3,15,6
8,9,7,5,5,5,15,4,3,12,10,2,2,10,10,10
1,7,13,4,1,7,13,6,11,6,11,15,14,8,10,10
2,11,7,6,2,10,2,10,11,14,8,10,9,5,14,10
10,10,8,10,10,10,11,14,10,10,1,13,6,3,15,14
9,12,3,13,14,11,14,11,14,11,5,5,14,8,8,10
1,7,13,4,9,14,8,11,12,11,7,5,13,7,4,10
1,13,5,5,5,13,4,9,4,8,8,1,5,13,4,8
