16
1,5,5,7,4,2,2,2,2,3,5,5,5,7,5,6
1,5,7,13,7,15,15,15,14,11,7,5,5,13,4,10
1,7,13,4,10,11,14,10,10,9,13,5,7,7,7,14
1,13,7,4,8,10,10,10,10,2,3,6,10,10,10,10
3,5,13,5,4,10,10,10,10,9,14,9,12,10,10,10
10,3,5,7,5,12,8,11,15,7,13,5,4,10,10,10
10,11,6,10,1,5,7,12,10,9,7,5,5,14,11,14
11,14,10,10,1,7,12,3,14,1,13,5,6,10,10,8
10,10,9,15,5,15,4,9,12,1,7,5,13,12,11,4
11,15,4,8,3,13,5,5,6,2,10,1,5,5,13,6
10,10,3,6,10,2,2,2,11,13,14,3,7,7,5,14
8,9,12,11,13,14,10,10,10,2,10,10,10,11,6,10
3,7,5,13,5,13,14,11,13,14,9,14,10,10,11,14
11,12,2,3,6,2,10,10,3,15,6,10,10,10,10,10
11,4,11,14,10,11,13,12,10,8,9,14,11,14,10,10
9,5,12,8,9,13,5,5,13,5,5,13,12,8,8,8
