16
1,7,5,5,7,5,7,5,5,5,5,5,5,7,5,6
3,15,6,2,10,3,13,5,7,5,5,5,7,13,4,10
10,8,11,15,14,10,2,2,10,2,1,5,13,7,5,14
10,3,14,10,10,11,15,13,13,13,7,5,6,11,5,14
10,10,10,10,11,14,11,4,1,7,13,4,11,13,6,10
10,10,10,10,10,10,10,2,2,10,2,2,8,1,14,10
10,10,9,12,8,10,9,12,9,15,14,10,3,5,12,10
11,14,1,5,5,13,6,3,6,10,11,14,9,5,4,8
10,9,5,7,7,6,10,9,14,11,15,13,5,7,5,4
9,7,5,12,8,11,13,7,14,10,11,5,7,13,5,4
1,15,6,3,7,15,4,10,10,10,10,1,13,5,5,6
3,12,10,10,10,9,7,14,9,14,9,5,5,6,3,12
9,6,11,14,11,7,12,10,2,10,2,3,6,10,10,2
3,12,10,8,8,11,6,9,15,15,14,10,9,13,15,12
11,4,11,6,2,10,10,1,14,10,10,11,5,6,9,6
9,5,12,9,12,8,8,1,12,8,9,13,4,8,1,12
