16
1,5,7,5,7,5,5,4,3,5,5,5,7,5,6,2
2,3,15,4,9,5,5,6,11,7,7,7,14,2,9,14
10,11,13,5,7,5,5,13,12,10,10,10,10,10,1,14
10,9,5,7,14,3,7,4,3,12,10,10,10,10,3,12
11,7,6,10,11,14,10,2,9,6,10,8,9,14,9,6
10,10,9,12,8,9,15,14,3,12,10,1,5,13,5,14
9,13,7,5,5,6,10,11,13,7,15,7,7,4,3,14
3,5,13,5,4,8,10,11,6,10,10,10,11,4,10,10
11,5,5,7,6,2,10,9,12,10,10,8,9,5,12,10
9,5,4,8,11,15,13,7,4,10,10,3,4,2,2,10
3,5,5,7,13,15,7,14,2,10,11,15,7,14,11,14
9,7,4,11,4,10,10,10,11,14,10,8,8,9,14,8
3,13,5,13,6,10,10,11,12,11,14,1,7,5,14,2
10,2,2,2,11,15,15,14,2,10,9,5,14,3,12,10
10,10,10,11,14,10,10,9,14,9,7,5,12,11,4,10
9,13,12,8,8,8,8,1,12,1,13,5,4,9,5,12
