16
1,6,1,7,4,1,5,7,4,3,4,3,5,5,5,4
3,12,3,12,2,1,7,13,5,14,2,11,7,6,2,2
10,2,11,5,12,2,11,6,2,10,11,12,10,11,15,14
11,15,15,7,5,13,14,9,12,11,12,2,10,10,10,10
10,10,11,15,5,5,13,5,4,9,4,11,14,8,8,10
10,11,15,15,5,5,7,4,3,5,5,12,9,7,7,14
10,10,10,10,3,5,13,5,13,7,7,5,4,8,8,10
10,10,10,10,9,5,6,3,6,10,11,7,6,3,7,14
9,12,10,9,5,6,10,11,12,8,10,8,9,12,10,10
3,7,13,4,1,14,11,15,5,5,15,5,5,4,11,14
10,11,5,6,3,12,8,11,7,5,13,5,7,5,14,10
11,14,2,9,13,7,5,12,11,5,5,7,13,4,10,10
10,11,15,5,7,13,5,6,9,5,5,13,5,6,8,8
10,8,10,1,13,6,2,10,2,1,5,7,6,9,5,6
10,3,12,2,3,13,13,13,15,5,5,14,11,7,5,14
9,13,4,9,13,4,1,5,12,1,5,12,8,8,1,12
