16
1,6,3,5,7,5,5,5,6,2,2,2,3,7,7,4
3,14,11,4,10,3,5,6,11,14,11,14,10,8,11,4
8,11,13,5,15,13,4,11,14,10,10,10,10,3,13,4
1,14,3,7,14,3,4,10,10,10,10,10,10,11,6,2
1,14,10,10,10,10,2,10,10,9,12,11,12,8,11,12
3,13,15,14,10,11,14,8,9,7,5,14,3,7,14,2
10,3,12,10,9,12,10,1,5,15,4,10,10,10,10,10
10,10,2,11,5,7,13,7,6,10,2,9,12,10,10,10
10,11,12,8,1,13,4,9,12,10,10,2,3,14,11,14
10,11,7,6,2,1,5,7,4,10,10,10,10,11,14,10
11,14,8,10,11,5,5,15,5,14,11,15,12,8,8,8
10,11,6,10,10,1,5,13,6,9,15,15,5,5,6,2
9,14,8,10,10,1,6,3,13,5,14,8,1,7,15,14
2,10,3,15,14,2,11,15,5,5,13,7,5,12,8,8
9,15,12,10,10,9,14,11,6,3,7,13,5,5,7,4
1,13,4,9,13,5,12,8,9,12,9,5,5,5,13,4
