16
1,6,1,7,7,6,1,5,5,7,5,5,5,7,7,4
3,13,5,12,10,10,3,5,5,13,7,5,5,14,11,4
11,5,5,5,15,14,9,5,5,5,13,6,2,10,10,2
9,6,3,4,10,10,1,7,5,7,5,12,9,14,9,12
3,13,14,2,10,10,3,13,5,15,5,4,3,13,5,4
9,4,11,12,10,11,13,7,5,13,7,4,9,7,5,4
2,1,15,4,8,8,3,13,7,6,11,5,6,10,3,4
10,3,15,5,5,5,12,3,14,10,10,3,14,10,11,6
10,11,13,5,5,5,6,9,12,11,14,10,11,15,14,10
11,13,7,4,2,1,13,5,7,12,11,14,8,10,8,10
8,1,15,5,13,5,5,5,13,6,11,14,1,13,7,14
1,7,12,1,5,5,6,3,7,12,10,10,1,7,12,10
3,13,5,5,5,7,13,14,10,2,10,11,5,13,4,10
10,3,4,1,7,13,4,10,11,14,10,11,5,7,7,14
11,14,2,3,13,7,4,8,8,9,14,9,4,8,8,10
8,9,13,12,1,13,5,5,5,5,12,1,5,5,5,12
