16
1,5,5,5,7,5,7,5,5,6,2,3,6,2,2,2
3,5,5,5,13,7,13,5,4,11,14,10,11,15,14,10
10,3,6,2,1,13,5,5,7,12,10,10,10,10,11,12
10,10,10,11,5,7,5,4,10,1,15,12,8,8,11,6
10,10,9,14,3,15,5,7,14,3,13,5,5,7,13,12
11,14,1,12,8,11,4,10,10,11,5,6,3,12,3,4
10,11,7,7,6,10,3,12,9,14,3,13,13,5,15,4
10,10,10,8,9,13,14,3,6,10,11,5,5,5,15,4
10,10,10,1,5,5,15,13,12,10,9,7,5,5,13,6
11,12,8,1,7,5,14,1,6,10,2,10,1,7,7,12
11,7,6,1,13,7,13,7,15,15,14,10,2,10,9,6
10,9,15,6,3,13,6,10,8,10,11,15,15,14,1,14
11,4,10,9,14,1,12,10,2,10,10,10,10,10,1,14
9,6,10,1,13,5,4,11,12,8,8,8,10,10,1,14
3,12,9,7,5,5,7,13,5,5,7,4,11,13,7,12
9,4,1,12,1,5,13,5,5,5,13,4,8,1,13,4
