16
1,7,6,2,2,2,3,5,5,5,7,5,5,7,5,4
3,13,14,10,10,10,11,5,7,5,13,5,5,15,5,4
11,6,11,14,10,11,13,5,15,5,5,5,5,13,5,6
10,10,10,11,15,14,3,5,13,5,4,1,7,5,5,12
10,10,10,10,10,11,13,7,5,5,4,1,15,7,5,4
10,10,10,9,14,10,2,10,3,6,2,2,10,9,5,6
10,10,10,1,14,10,11,13,14,11,13,15,14,1,5,14
10,9,13,5,12,10,10,3,14,11,4,10,10,3,5,14
11,7,5,5,5,13,14,9,12,9,4,10,10,11,5,14
10,10,3,5,5,5,13,5,7,6,2,10,11,14,2,10
10,10,11,5,7,5,5,4,10,11,14,10,11,14,11,14
10,8,11,5,13,7,5,4,10,10,11,14,10,10,10,10
11,7,14,1,7,13,6,3,15,12,8,11,12,10,8,10
10,10,10,1,15,4,9,14,10,1,6,10,2,10,2,10
8,10,10,3,13,6,1,14,8,1,13,14,11,13,14,10
1,12,9,13,4,9,5,13,5,5,5,13,12,1,12,8
