16
1,6,3,7,5,6,3,7,6,3,7,5,5,7,5,4
3,13,12,9,5,14,10,10,11,14,10,2,1,13,7,4
9,5,7,5,4,10,11,14,10,10,11,15,5,5,15,4
3,6,11,7,4,10,10,10,10,10,10,10,2,3,13,6
10,10,10,9,6,9,14,10,10,8,8,10,9,12,1,12
10,9,14,1,12,1,14,8,10,3,7,15,5,5,5,4
11,5,13,7,5,4,11,5,13,14,9,13,5,4,2,2
10,1,7,13,5,5,14,3,6,9,5,7,5,7,14,10
10,1,13,5,7,5,14,9,14,2,1,15,7,12,10,10
11,7,5,5,13,5,13,5,13,15,5,12,9,6,9,14
10,11,6,2,2,1,5,7,7,15,5,6,3,15,6,10
10,8,11,15,14,1,7,12,10,11,7,12,11,14,10,10
10,3,12,8,9,5,13,6,11,14,9,6,10,10,10,10
11,13,5,7,5,5,6,10,10,10,2,11,14,10,11,12
10,3,7,13,7,5,13,15,14,10,11,14,10,10,9,6
8,8,9,4,8,1,5,12,8,8,8,8,8,9,5,12
