16
1,7,7,7,5,5,5,7,5,7,5,5,5,5,7,6
2,10,10,11,7,6,3,13,5,13,5,5,7,4,10,10
10,10,10,10,8,9,14,3,6,1,5,5,15,5,14,10
11,14,10,9,6,3,12,8,9,5,5,7,15,4,9,14
10,8,8,1,12,11,5,5,5,5,7,14,10,3,5,14
9,5,6,2,3,13,5,7,5,5,12,10,10,11,4,10
2,3,13,14,9,5,7,15,5,6,2,10,10,11,6,10
9,15,4,9,5,7,12,11,6,11,14,11,15,14,8,10
3,13,4,3,4,11,4,9,12,10,8,8,8,9,4,10
11,5,4,11,5,15,5,7,5,13,5,7,4,1,5,14
11,5,6,10,2,9,5,13,5,7,7,13,7,5,5,12
11,7,13,15,14,1,5,7,5,12,11,5,15,5,5,4
10,10,2,8,10,1,5,13,5,6,10,2,11,5,4,2
10,10,11,7,12,3,4,1,5,14,10,10,9,7,5,14
10,9,12,9,6,9,6,2,3,15,15,13,5,13,6,8
8,1,5,5,13,5,13,13,12,8,9,5,5,5,13,4
