16
1,6,3,6,3,5,5,6,2,1,7,5,5,5,5,6
2,10,10,10,9,5,6,9,15,5,13,7,5,5,7,12
11,14,10,11,6,1,14,1,14,1,7,13,7,5,14,2
10,10,10,10,10,3,12,1,12,3,12,2,11,6,10,10
10,9,12,8,11,13,5,5,5,13,6,9,14,8,11,14
11,6,3,5,14,3,5,5,7,5,12,1,15,4,10,10
10,9,13,4,9,15,7,7,13,6,3,5,15,4,10,10
11,7,7,6,2,10,10,11,6,9,12,1,13,7,14,10
10,10,10,10,9,12,10,9,12,2,2,1,7,12,10,10
11,14,10,10,1,5,13,6,1,15,12,1,15,6,10,10
10,10,10,11,5,7,5,12,1,13,6,1,12,10,10,10
11,14,10,10,2,11,7,6,1,5,15,7,7,13,15,12
10,11,14,11,15,12,8,9,5,5,14,8,9,4,11,4
8,9,15,12,9,6,3,6,1,7,12,3,7,7,14,2
3,5,15,5,7,13,12,8,1,13,7,12,8,10,10,10
9,5,13,5,13,5,5,4,1,5,13,5,5,12,9,12
