16
1,5,5,5,7,5,5,5,7,5,7,5,5,7,5,4
1,7,6,1,14,3,7,6,11,4,11,6,2,11,5,4
3,14,9,7,13,12,8,11,13,4,10,10,10,11,7,4
10,10,3,15,5,5,5,13,5,6,10,10,10,8,9,6
10,10,10,9,7,5,5,5,5,14,11,15,12,1,7,12
10,10,9,7,12,3,5,5,5,15,12,10,2,1,14,2
11,15,7,13,6,11,6,1,5,15,5,15,13,7,13,14
10,11,13,4,9,14,9,7,6,9,6,10,3,13,6,10
10,11,6,2,3,15,6,9,12,3,14,10,11,4,8,10
10,11,13,14,10,8,11,5,5,12,8,10,11,5,4,10
11,14,2,10,11,7,15,6,3,6,3,13,13,5,5,12
10,10,11,14,8,10,8,11,14,10,9,6,2,3,4,2
10,10,10,10,3,15,4,10,8,9,7,12,9,13,7,12
11,14,10,9,14,9,4,9,5,4,9,7,7,5,14,2
10,11,13,7,15,7,7,7,7,7,5,13,12,1,14,10
9,13,4,8,8,8,8,8,9,13,5,5,5,5,13,12
