16
1,5,5,5,7,5,7,7,5,5,7,5,4,2,2,2
3,5,5,5,14,3,14,9,5,5,15,5,7,15,14,10
11,6,2,3,13,14,10,1,6,1,13,6,10,10,10,10
10,10,11,14,3,12,10,1,14,3,7,13,12,8,9,14
10,11,14,10,10,2,10,1,14,10,9,7,7,5,7,12
10,10,10,10,10,10,10,1,13,12,1,14,10,1,13,4
8,10,8,8,11,15,15,5,7,7,7,12,10,1,7,4
2,10,3,6,10,10,10,3,14,10,11,7,14,1,13,6
11,14,11,15,14,10,10,9,12,10,10,10,10,1,5,14
10,10,10,10,10,10,11,5,5,15,12,8,9,5,5,14
10,10,10,10,11,14,10,3,6,11,7,5,5,7,5,12
11,15,14,8,10,10,11,14,8,10,11,5,5,13,5,6
10,10,10,1,12,9,14,9,7,15,15,5,7,5,5,12
10,8,10,2,3,4,10,3,14,10,11,5,13,5,5,4
10,1,14,10,9,7,13,12,8,10,11,5,5,5,5,6
8,1,12,9,5,13,5,5,5,12,9,5,5,5,5,12
