16
1,5,7,7,5,5,4,1,6,2,3,5,5,5,5,4
3,5,13,13,5,5,4,1,15,14,9,7,7,6,2,2
11,7,5,5,5,5,7,5,12,9,5,14,8,9,15,12
11,14,3,6,2,2,10,1,7,7,5,15,5,5,13,6
10,10,10,11,14,10,11,5,14,9,7,13,6,1,5,14
8,9,12,10,9,13,12,1,13,6,11,4,9,5,5,14
3,5,5,13,5,7,5,5,5,14,11,5,5,7,5,12
11,6,1,5,5,13,7,7,6,11,14,3,6,10,2,2
10,10,2,2,3,6,10,9,12,10,9,14,9,12,11,14
11,14,11,13,12,11,15,5,7,12,1,15,5,5,14,10
10,10,11,4,2,10,11,6,11,7,7,13,7,4,9,14
8,11,13,4,10,10,10,10,10,10,11,5,14,3,6,10
2,10,1,6,11,12,10,10,11,14,10,3,13,12,10,10
10,10,3,12,9,7,14,11,14,10,10,9,4,1,14,10
11,13,13,7,5,12,10,8,10,10,10,3,5,5,13,12
8,1,5,13,5,5,13,5,12,9,12,9,5,5,5,4
