16
1,5,5,5,5,7,7,7,4,3,5,5,5,6,3,6
3,6,2,3,5,13,12,11,5,14,3,5,7,13,12,8
10,9,13,13,5,7,7,13,6,10,11,5,13,5,4,2
11,7,5,5,5,15,13,7,12,10,10,1,5,7,4,10
10,11,6,3,7,14,1,13,6,10,11,7,5,13,5,14
10,10,9,12,8,9,6,1,13,14,10,9,6,1,6,10
10,9,7,5,5,6,9,5,5,14,10,3,15,7,12,10
10,3,12,1,7,14,2,3,6,11,12,10,8,9,5,14
10,11,5,7,12,10,11,13,12,10,2,10,2,3,5,14
10,9,6,9,6,9,13,5,5,14,11,15,12,11,4,10
10,3,14,3,15,7,5,5,5,15,12,11,6,10,2,10
9,12,8,10,10,8,1,5,5,14,3,12,11,14,10,10
2,3,6,11,15,7,7,5,5,13,13,6,10,10,10,10
10,10,11,14,8,9,15,5,5,5,7,14,10,9,13,14
9,12,10,10,3,5,12,3,7,7,12,10,10,1,7,12
1,5,12,8,9,5,5,12,8,9,4,9,12,1,13,4
