16
1,5,5,5,5,7,5,5,6,2,3,7,5,5,5,6
3,4,1,5,5,15,4,1,13,14,8,10,2,2,2,10
11,4,3,5,5,15,5,5,4,10,3,14,11,14,11,14
9,7,13,5,5,13,7,5,5,15,12,11,14,10,10,10
1,15,7,7,5,5,13,5,6,10,2,10,10,10,10,10
2,10,11,13,5,5,5,7,12,11,14,10,10,11,15,14
9,14,10,1,5,7,5,13,4,11,15,15,13,14,10,10
1,14,10,1,6,11,4,3,6,10,10,11,4,9,12,8
2,10,10,2,10,9,6,9,13,14,11,13,5,5,5,4
10,11,12,11,13,5,12,3,6,10,9,5,7,5,5,4
10,9,5,13,6,3,6,8,10,9,7,5,13,7,5,4
9,7,5,5,13,14,11,5,15,5,13,5,6,11,4,2
3,15,7,7,7,14,11,7,14,2,3,7,12,10,2,10
10,10,10,8,10,8,8,10,9,13,14,11,5,13,15,14
10,10,10,2,10,1,7,13,5,5,12,9,6,1,12,8
8,8,8,9,12,1,13,5,5,5,5,5,13,5,5,4
