16
1,7,7,5,5,5,4,3,6,1,5,5,7,5,7,4
3,15,13,7,5,5,4,8,9,5,5,7,12,3,13,4
10,11,7,13,5,5,4,1,5,5,7,13,7,13,5,4
10,11,15,7,7,6,2,3,5,5,13,5,15,5,5,4
10,8,8,10,10,11,14,9,5,5,5,7,15,6,3,6
10,2,2,10,10,10,10,3,5,7,5,12,8,9,14,8
10,11,14,11,15,14,9,13,4,11,5,4,1,5,14,2
11,12,8,10,10,9,7,7,6,9,5,6,3,6,10,10
10,1,6,8,10,1,12,9,12,1,5,14,10,11,14,10
11,7,12,2,11,7,4,1,5,5,7,12,10,10,10,10
10,11,4,11,12,11,6,3,6,1,13,5,15,14,11,14
10,11,5,13,4,8,11,12,9,5,5,7,12,10,10,10
10,11,5,5,7,5,13,4,3,5,5,13,4,10,11,14
11,15,5,5,13,5,7,4,9,7,5,4,1,12,8,10
10,9,6,3,7,5,15,6,1,13,7,4,3,5,6,10
9,5,13,12,9,4,8,9,5,5,13,5,12,1,13,12
