16
1,5,5,5,7,6,2,2,3,5,5,7,5,5,7,4
3,5,5,7,12,11,15,14,10,2,2,9,7,4,11,6
10,3,5,13,4,10,10,11,14,10,10,3,13,4,8,10
10,11,5,5,4,8,10,10,11,14,11,13,5,7,5,12
10,11,7,5,7,5,13,12,10,10,11,6,3,13,5,4
11,14,9,5,13,5,7,5,12,9,14,8,9,5,5,6
10,10,3,6,2,2,11,5,5,7,14,2,3,5,5,12
10,10,10,10,10,9,14,3,6,10,9,14,10,2,3,6
11,12,8,9,15,5,12,9,14,9,6,9,15,13,12,8
10,3,5,5,15,7,7,5,13,5,13,5,15,6,1,6
11,12,3,6,10,10,9,6,1,5,5,7,12,11,5,12
11,6,10,10,10,10,3,12,3,6,1,14,3,15,6,2
10,9,15,14,10,10,10,2,10,10,2,11,12,10,11,14
9,6,10,11,12,9,14,10,10,10,10,10,1,12,10,8
3,14,10,11,7,4,9,13,12,11,14,10,1,5,15,4
8,9,12,9,13,5,5,5,5,12,9,12,1,5,13,4
