16
1,5,7,5,5,5,7,5,7,5,6,1,5,7,5,4
1,5,13,6,1,5,15,4,8,3,13,7,4,10,2,2
3,6,3,15,6,3,14,3,5,13,4,9,7,15,15,14
10,10,10,10,11,12,11,15,5,4,3,6,11,14,10,8
10,10,10,10,9,7,14,9,7,7,12,9,12,10,9,6
10,9,14,10,2,10,10,1,14,11,5,5,7,12,1,14
9,6,8,11,13,12,10,1,13,15,5,5,12,1,5,14
3,13,5,14,1,6,10,3,6,11,5,5,4,2,2,10
9,7,4,10,3,12,10,9,14,9,7,5,4,10,10,10
1,14,2,9,15,5,13,7,13,5,13,7,4,10,11,14
2,10,10,1,14,3,6,11,5,5,5,13,7,15,12,8
10,10,10,2,10,10,10,11,5,7,5,5,12,9,7,4
11,13,15,14,10,10,10,10,1,13,5,7,5,7,13,4
11,7,13,15,14,11,14,11,5,5,7,14,2,11,4,2
8,10,1,12,11,14,11,13,4,3,12,8,11,13,4,10
1,12,1,5,13,12,9,5,5,13,5,5,13,5,5,12
