16
1,5,7,5,5,5,5,5,7,5,5,5,5,7,5,4
2,2,10,2,1,6,2,2,11,7,4,3,7,15,7,6
11,15,15,15,5,13,15,13,12,11,5,12,8,10,8,8
10,10,10,11,5,7,13,5,4,11,7,5,5,15,5,4
10,8,8,9,7,13,5,7,4,11,15,6,2,11,7,6
11,6,3,7,13,5,7,13,5,14,10,10,11,12,10,10
10,10,10,11,5,7,15,5,4,10,10,10,9,6,10,10
11,15,14,11,6,10,10,3,6,10,10,9,5,14,10,10
10,10,10,10,10,10,10,9,13,12,11,5,5,14,11,14
10,8,10,10,10,8,11,5,5,7,12,3,5,13,12,10
10,2,10,10,10,3,12,3,6,11,5,13,5,5,7,14
10,9,13,12,11,14,2,10,10,10,1,5,5,7,14,10
10,2,2,3,14,10,10,10,10,11,5,7,6,10,10,10
10,10,11,12,11,13,13,13,14,10,3,12,10,10,10,10
10,10,11,7,13,5,5,4,9,14,9,6,11,14,11,14
9,13,13,13,5,5,5,4,1,12,1,12,8,8,8,8
