16
1,7,7,5,5,5,5,7,5,5,7,6,3,5,7,6
2,10,10,3,5,5,5,13,5,5,14,9,13,4,8,8
10,10,8,11,5,5,5,5,7,5,13,5,4,3,4,2
11,15,6,11,6,2,3,6,11,7,5,5,5,13,6,10
10,10,11,14,9,13,12,9,15,14,1,5,7,5,13,14
8,10,8,8,2,3,5,5,12,9,7,5,13,7,5,12
2,10,3,4,11,13,5,5,5,6,9,7,5,13,7,6
10,10,11,4,10,3,6,3,6,10,3,15,6,2,11,14
10,11,15,4,10,10,8,11,12,11,12,8,9,13,14,10
10,10,9,6,11,13,7,14,1,13,7,4,2,1,14,10
11,15,7,12,10,1,14,9,7,7,15,6,10,1,14,10
9,14,9,7,14,1,13,4,10,8,10,8,9,5,12,10
2,10,3,14,10,2,2,1,14,2,10,1,6,2,1,14
11,14,8,10,10,11,15,7,15,15,14,3,13,14,3,12
10,9,5,14,9,12,8,8,8,10,10,11,4,11,13,4
8,1,5,13,5,5,5,5,5,12,8,9,4,9,5,4
