16
1,6,2,1,7,5,5,5,5,6,3,5,7,5,5,4
3,14,10,3,13,5,5,5,6,11,13,5,14,3,5,4
8,9,15,15,6,3,5,5,12,9,5,6,10,10,3,6
1,7,12,10,9,13,5,7,5,5,5,14,10,10,11,14
3,14,2,9,6,1,7,13,4,1,5,14,9,13,14,10
10,11,15,5,12,3,13,5,5,5,5,14,1,5,14,10
10,10,10,3,4,10,3,5,5,7,5,13,7,5,12,10
10,8,9,15,5,12,10,3,7,13,7,5,13,7,4,8
10,1,7,12,3,5,14,9,12,3,15,7,5,13,5,4
11,7,13,7,13,4,9,7,7,14,9,15,5,5,7,4
10,10,2,11,7,7,6,10,10,10,3,15,5,5,15,6
10,10,9,14,10,10,11,12,10,10,10,9,7,4,11,14
11,13,7,12,10,10,9,4,10,11,14,3,14,2,10,10
11,4,11,4,10,9,5,5,14,8,9,14,8,10,10,10
11,4,9,4,11,7,7,6,10,3,4,10,2,10,10,10
9,5,5,5,12,8,8,9,13,13,4,9,13,13,12,8
