16
1,6,3,7,5,5,4,2,3,4,1,5,5,5,7,6
3,14,10,11,4,2,2,10,11,6,1,5,7,5,12,8
11,15,14,9,6,11,14,11,14,10,3,5,15,5,5,4
10,10,8,1,13,14,9,12,8,10,11,5,13,5,5,6
10,11,5,7,5,13,5,6,3,13,13,5,5,7,5,12
10,10,3,14,3,4,3,13,14,2,2,3,5,13,5,4
10,10,10,11,14,2,10,1,13,13,15,13,7,5,5,4
11,14,10,10,10,10,10,3,7,7,14,2,11,7,4,2
10,11,14,10,10,11,14,9,12,10,10,9,12,9,7,12
10,10,11,14,11,12,9,6,3,12,11,7,5,7,13,6
10,9,14,11,14,3,4,9,13,4,10,11,4,9,5,14
8,1,13,14,9,14,2,2,2,3,13,13,5,5,6,10
1,7,5,12,2,10,10,10,10,11,5,5,5,7,12,10
2,9,5,6,10,10,11,14,10,11,5,7,5,13,4,10
11,5,5,13,12,11,12,9,13,13,5,13,7,5,4,10
9,5,5,5,4,9,5,5,5,5,5,5,13,5,5,12
