16
1,5,5,6,3,5,7,5,5,5,5,7,4,1,6,2
2,3,5,12,10,2,11,5,7,5,5,13,6,3,13,14
10,9,5,6,10,11,13,7,13,5,5,6,10,11,4,10
11,5,5,13,12,9,7,13,5,5,5,15,14,9,6,10
10,3,5,5,5,5,15,5,5,5,5,12,11,5,12,8
10,11,5,4,3,6,11,6,2,3,7,5,13,5,7,4
9,13,5,6,10,11,14,9,15,14,11,7,7,7,13,4
1,5,7,12,10,10,10,3,14,10,8,8,8,11,7,6
3,5,13,4,10,10,10,9,12,9,5,5,6,10,10,10
11,4,2,3,15,14,11,5,5,5,7,5,12,10,10,10
11,5,13,13,12,10,9,7,4,3,13,7,6,10,10,10
11,5,7,5,5,12,3,15,6,11,4,10,9,12,9,14
10,3,15,5,5,5,12,8,10,10,2,10,1,5,6,10
10,10,11,5,5,5,5,5,14,10,11,14,1,6,10,10
10,10,9,7,5,5,5,7,12,11,14,11,5,14,10,10
9,12,1,13,5,5,5,13,5,12,8,8,1,13,13,12
