16
1,7,7,6,3,6,1,7,5,5,5,5,5,5,7,4
2,10,10,9,12,9,7,12,2,2,3,5,5,5,13,6
11,12,10,1,7,5,13,5,14,11,15,5,6,2,2,10
10,3,14,2,11,7,5,6,10,10,8,1,15,13,15,12
10,10,10,10,10,11,4,9,15,14,1,5,13,4,11,6
10,10,11,15,14,11,7,4,8,8,1,5,5,5,13,14
11,12,8,8,10,9,13,5,5,6,3,6,1,7,4,10
11,6,2,2,9,6,2,3,6,10,8,11,7,12,3,14
10,11,15,12,1,15,15,13,12,11,6,10,11,7,12,8
8,11,13,6,1,15,15,5,5,14,9,12,10,10,3,6
1,14,3,14,3,14,9,6,1,13,7,5,15,15,14,10
1,14,10,10,10,10,1,14,3,5,15,6,10,10,10,10
1,14,10,11,14,10,1,14,9,6,8,9,15,14,10,10
1,13,12,10,8,10,3,13,5,13,7,4,10,10,10,10
3,5,5,13,5,15,13,6,3,5,13,4,10,11,14,10
9,5,5,5,4,8,1,13,13,5,5,4,8,8,9,12
