16
1,7,6,2,3,5,7,5,7,5,4,2,3,7,6,2
2,10,10,10,10,1,14,1,13,7,5,13,14,8,11,12
11,14,10,11,14,1,13,7,5,13,4,1,15,4,11,4
10,10,10,10,8,1,7,13,7,5,4,1,15,4,10,2
10,10,9,13,6,3,13,5,13,5,6,1,13,6,10,10
10,10,3,5,13,15,5,5,5,5,15,5,5,13,13,14
10,10,11,7,7,15,7,5,5,7,13,4,1,7,5,12
11,14,10,8,8,8,10,3,7,13,5,7,7,13,5,4
10,9,12,1,7,5,12,9,12,3,5,12,11,7,7,4
9,5,6,3,13,5,5,5,5,13,5,6,10,10,11,4
2,3,14,11,6,2,1,7,5,5,5,14,10,10,11,4
10,10,10,10,8,10,3,13,5,4,2,11,14,10,11,4
9,14,11,13,7,15,15,5,5,4,11,12,10,11,15,4
3,12,10,2,10,10,9,5,5,5,15,4,8,10,9,4
11,5,15,12,8,9,5,7,5,5,13,5,5,15,7,4
9,4,9,5,5,5,5,13,5,5,5,5,5,13,13,4
