16
1,7,5,5,7,5,5,7,5,7,5,5,5,5,5,6
2,9,7,5,13,7,5,14,1,13,6,3,5,5,5,14
10,3,12,3,4,11,6,11,5,7,13,13,7,5,4,10
10,9,7,15,6,10,10,10,3,13,4,2,11,6,3,14
11,7,12,10,10,10,10,10,9,7,7,14,10,10,10,10
10,9,6,11,15,14,11,14,1,14,10,9,14,9,12,10
9,5,14,10,10,10,10,9,5,14,10,1,13,5,4,10
2,3,14,10,10,10,10,3,6,8,11,5,5,5,5,14
11,12,10,10,8,10,11,13,12,3,14,1,7,4,2,10
10,1,12,11,6,10,10,3,7,15,15,7,13,5,13,12
11,5,7,12,9,13,13,14,8,10,9,15,7,5,5,4
10,2,11,5,7,5,5,12,2,10,3,12,11,5,4,2
10,10,10,2,9,5,5,7,14,10,11,4,9,5,5,14
10,11,14,11,6,3,5,12,11,12,9,7,6,2,3,12
10,10,10,10,11,15,5,5,13,5,7,14,10,10,11,6
9,12,9,12,8,9,5,5,5,5,13,12,9,13,12,8
