16
1,5,5,5,7,4,1,5,7,5,5,7,5,5,5,4
3,7,5,5,13,4,3,6,11,5,5,15,5,5,6,2
11,13,6,2,2,2,10,9,13,5,5,15,5,4,9,12
10,2,11,14,11,14,10,1,5,7,5,13,5,5,7,4
10,10,10,10,10,11,14,1,7,13,4,3,6,1,15,4
10,10,10,9,15,14,11,7,13,5,5,12,11,5,15,4
11,15,15,4,10,10,10,9,5,5,7,5,12,3,13,4
10,10,10,2,10,10,10,3,6,3,15,5,5,13,7,4
11,14,11,15,13,15,15,13,12,10,10,2,2,2,10,2
10,10,10,11,7,14,11,5,6,10,11,15,15,13,15,14
11,13,13,14,10,11,13,6,11,14,10,8,9,4,10,8
9,5,6,8,10,10,2,11,14,10,11,5,7,5,13,4
2,3,12,3,14,10,10,10,11,15,14,2,9,5,5,6
9,13,6,10,8,11,14,10,10,11,13,13,5,5,7,12
3,5,14,10,3,14,11,14,10,11,5,5,5,5,15,4
9,4,8,9,12,8,8,9,12,9,5,5,5,5,13,4
