16
1,5,5,7,5,4,3,6,3,7,6,2,2,2,3,6
3,6,1,14,3,6,10,11,12,8,10,10,10,11,14,10
10,9,5,13,12,10,10,11,6,3,15,14,10,10,10,10
11,5,7,5,5,13,14,8,10,10,10,10,10,10,8,10
11,5,13,7,5,4,8,3,15,14,10,9,13,14,1,12
9,7,5,13,7,5,7,15,12,10,9,5,7,13,5,4
2,9,7,6,10,3,14,9,4,10,3,5,13,5,5,6
9,7,12,9,15,14,10,3,6,11,15,4,2,1,7,12
3,14,3,4,10,10,11,13,12,10,9,6,10,3,13,4
10,9,13,4,10,10,11,6,3,14,2,10,11,15,5,4
9,7,5,6,10,10,8,11,14,8,9,13,12,10,2,2
3,13,4,11,14,10,3,13,13,5,5,7,6,10,10,10
10,3,6,10,11,15,14,3,5,5,5,14,9,14,11,14
10,10,10,10,10,10,9,13,5,5,7,13,4,10,10,8
10,10,8,10,8,9,5,5,5,6,9,5,5,13,15,4
9,13,5,12,1,5,5,5,5,12,1,5,5,5,13,4
