16
1,6,3,5,5,5,7,5,6,2,3,5,6,3,6,2
1,14,11,5,4,1,15,7,14,9,12,1,15,12,11,12
3,14,11,5,5,5,12,10,10,3,5,5,12,3,13,4
10,11,14,3,6,2,2,11,15,15,5,5,4,11,5,4
10,10,9,12,9,14,11,14,10,10,3,7,4,9,5,4
10,11,5,5,5,13,14,10,10,10,11,13,5,5,5,6
8,11,4,3,7,7,14,8,8,11,14,3,5,7,5,14
3,13,4,10,10,10,8,3,6,10,10,9,4,11,4,8
11,5,5,12,8,11,7,13,12,10,11,5,5,13,7,4
10,3,6,3,6,10,10,2,3,14,8,3,5,5,13,6
11,14,9,12,9,12,10,10,10,9,5,12,1,5,7,12
11,13,5,7,5,5,14,11,15,5,5,6,1,5,15,4
9,4,1,13,7,4,10,10,8,3,5,12,3,5,13,4
1,7,5,5,15,4,9,14,1,15,5,5,13,5,7,4
3,13,5,4,11,7,7,14,1,14,3,6,1,5,13,4
9,5,5,4,8,8,8,8,1,13,13,13,5,5,5,4
