16
1,5,7,4,2,2,2,1,6,1,5,7,6,2,2,2
1,7,13,5,12,10,10,2,10,3,5,12,10,10,10,10
1,13,5,5,5,14,10,11,14,9,7,4,10,10,10,10
1,7,5,5,5,15,13,12,10,3,13,4,10,10,11,14
1,15,5,5,7,13,5,5,13,13,5,4,9,15,14,8
1,13,5,5,15,5,5,6,3,5,5,5,5,15,13,6
2,3,5,5,13,5,7,13,13,6,2,3,6,10,3,14
10,11,7,5,5,5,12,3,7,15,14,10,11,14,10,10
11,15,13,5,5,5,6,9,12,8,9,12,10,10,10,10
11,15,7,5,5,5,13,7,7,6,3,6,10,10,11,14
10,10,10,3,5,5,7,12,10,10,10,11,14,11,14,10
10,8,8,8,2,3,14,2,10,10,10,10,10,10,10,8
9,5,7,4,11,12,11,14,10,11,14,10,11,15,13,6
2,3,14,3,13,6,8,9,15,14,10,10,10,10,1,14
9,12,9,14,2,11,5,4,8,8,9,14,11,12,1,14
1,5,5,12,9,13,5,5,5,5,5,13,13,4,1,12
