16
1,6,3,5,7,5,4,1,6,1,7,6,1,7,5,4
3,13,14,3,13,5,5,7,12,2,10,11,5,13,7,4
9,6,10,11,5,5,5,13,7,13,12,8,1,7,13,4
2,11,15,14,3,7,5,5,13,7,5,7,5,15,6,2
11,14,10,10,10,11,7,5,5,13,5,15,7,14,10,10
8,8,8,9,14,10,9,6,1,5,5,14,8,8,11,12
3,7,7,7,12,8,3,13,7,5,7,12,3,6,10,2
10,8,8,9,5,6,10,3,14,3,15,6,10,10,10,10
9,7,5,5,4,10,10,9,12,10,10,11,15,14,11,14
1,13,5,5,7,14,11,6,2,10,10,10,10,9,14,10
3,5,7,5,13,13,15,15,12,11,14,9,14,1,14,10
10,1,15,4,2,2,10,10,2,10,10,1,12,1,13,14
10,1,13,7,15,14,10,10,11,14,10,2,3,4,2,10
10,2,2,10,10,11,14,11,14,8,9,15,13,5,13,14
10,11,12,10,10,10,8,10,9,5,5,13,7,6,2,10
9,13,5,12,8,8,1,13,5,5,5,5,12,8,9,12
