16
1,7,5,5,5,5,5,5,7,5,7,5,5,5,7,6
2,9,5,5,5,7,5,7,13,5,13,5,7,4,10,10
10,3,5,5,5,13,6,10,2,1,7,5,15,4,10,10
10,9,7,5,5,5,14,11,15,5,15,5,13,4,8,10
11,7,13,5,5,5,14,10,8,3,14,1,5,7,5,12
8,9,6,3,5,6,11,14,1,12,10,3,6,11,5,6
3,7,15,15,5,13,14,9,5,6,10,10,10,8,3,12
8,8,10,10,3,5,12,3,6,11,14,10,10,3,14,2
3,7,14,10,11,5,7,13,12,10,10,10,11,14,11,12
10,10,10,10,10,3,13,7,5,12,9,15,14,10,11,4
10,11,15,14,11,15,5,15,5,5,6,8,11,12,9,4
10,10,10,10,10,11,4,11,4,1,12,3,13,7,5,6
10,10,10,9,14,9,6,11,5,7,6,8,1,14,1,12
10,10,10,1,14,1,13,15,4,8,10,3,7,14,1,6
10,11,12,3,13,5,5,13,7,7,14,10,10,10,3,12
9,13,4,9,5,5,5,5,13,12,9,12,8,9,13,4
